MTime;Miner;Message;BlockNr;Hash
11-08-17:24:35.165;miner3;🔨 mined potential block                 ;48584;0ea06e…b76bd2
11-08-17:24:50.237;miner3;🔨 mined potential block                 ;48585;b249f1…39c124
11-08-17:24:54.084;miner3;🔨 mined potential block                 ;48586;ec4d1f…6479f5
11-08-17:25:09.323;miner4;🔨 mined potential block                 ;48587;ba625f…9204fd
11-08-17:25:39.857;miner3;🔨 mined potential block                 ;48588;dfde1a…fab83d
11-08-17:25:40.190;miner1;🔨 mined potential block                 ;48589;d5408e…64a6a3
11-08-17:25:46.446;miner3;🔨 mined potential block                 ;48590;eb5b0f…13f3e2
11-08-17:26:10.673;miner1;🔨 mined potential block                 ;48591;a85280…428479
11-08-17:26:11.935;miner3;🔨 mined potential block                 ;48592;6e7765…a1fd75
11-08-17:26:13.181;miner1;🔨 mined potential block                 ;48593;abbd65…e7d4cf
11-08-17:26:19.449;miner1;🔨 mined potential block                 ;48594;e1c40c…5e107b
11-08-17:26:24.160;miner1;🔨 mined potential block                 ;48595;a69830…9d5688
11-08-17:26:39.217;miner4;🔨 mined potential block                 ;48596;cb50c0…b155a8
11-08-17:26:42.080;miner3;🔨 mined potential block                 ;48597;7df5ee…02f56d
11-08-17:27:26.027;miner2;🔨 mined potential block                 ;48598;e9174e…95ac17
11-08-17:27:32.270;miner1;🔨 mined potential block                 ;48599;cd695d…9a7193
11-08-17:27:53.702;miner1;🔨 mined potential block                 ;48600;d68a06…5ad667
11-08-17:27:59.196;miner1;🔨 mined potential block                 ;48601;6e05dd…580989
11-08-17:28:04.806;miner1;🔨 mined potential block                 ;48602;8d2ef4…db6f59
11-08-17:28:39.073;miner1;🔨 mined potential block                 ;48603;e62784…e71711
11-08-17:28:54.550;miner3;🔨 mined potential block                 ;48604;1698cb…19683d
11-08-17:28:58.765;miner2;🔨 mined potential block                 ;48605;e3ad04…30e15c
11-08-17:29:05.897;miner4;🔨 mined potential block                 ;48606;7cf545…1cd9d3
11-08-17:30:26.006;miner4;🔨 mined potential block                 ;48607;1707bd…96f7e5
11-08-17:30:27.003;miner2;🔨 mined potential block                 ;48608;75e7b2…afebf2
11-08-17:30:28.005;miner3;🔨 mined potential block                 ;48609;2ec1ac…85f07b
11-08-17:30:30.993;miner4;🔨 mined potential block                 ;48610;798348…4847a9
11-08-17:30:57.008;miner2;🔨 mined potential block                 ;48611;972d98…522977
11-08-17:31:28.623;miner2;🔨 mined potential block                 ;48612;f52b4d…c46211
11-08-17:31:28.677;miner4;🔨 mined potential block                 ;48612;a62ad0…c07aeb
11-08-17:31:42.087;miner4;🔨 mined potential block                 ;48613;e1a88a…b3ab83
11-08-17:32:12.630;miner3;🔨 mined potential block                 ;48614;4407c5…f62cfc
11-08-17:32:25.064;miner4;🔨 mined potential block                 ;48615;c0aeac…6a29e9
11-08-17:32:26.367;miner3;🔨 mined potential block                 ;48616;b2a702…418f6c
11-08-17:32:44.699;miner2;🔨 mined potential block                 ;48617;aa1def…a917ba
11-08-17:33:23.604;miner1;🔨 mined potential block                 ;48618;121ac5…bd76ef
11-08-17:33:33.235;miner3;🔨 mined potential block                 ;48619;85e978…438738
11-08-17:33:34.294;miner3;🔨 mined potential block                 ;48620;3b4152…3fc607
11-08-17:33:39.361;miner4;🔨 mined potential block                 ;48621;9ad7b1…306ccd
11-08-17:33:46.394;miner2;🔨 mined potential block                 ;48622;53739d…407473
11-08-17:33:57.234;miner3;🔨 mined potential block                 ;48623;415674…242382
11-08-17:34:14.366;miner4;🔨 mined potential block                 ;48624;e23531…e4e52d
11-08-17:34:18.683;miner2;🔨 mined potential block                 ;48625;f00930…17e27f
11-08-17:34:24.487;miner4;🔨 mined potential block                 ;48626;4e2df3…bdedce
11-08-17:34:24.705;miner3;🔨 mined potential block                 ;48627;9c80c7…e7b8d0
11-08-17:34:24.878;miner1;🔨 mined potential block                 ;48626;a9bd3a…a0e642
11-08-17:34:27.397;miner1;🔨 mined potential block                 ;48628;15dde2…e58320
11-08-17:34:29.365;miner4;🔨 mined potential block                 ;48629;11db70…c92955
11-08-17:35:07.004;miner4;🔨 mined potential block                 ;48630;5a53b4…ec4e12
11-08-17:35:15.469;miner2;🔨 mined potential block                 ;48631;e4db1d…641511
11-08-17:35:15.855;miner4;🔨 mined potential block                 ;48632;216fe4…98a2be
11-08-17:35:49.758;miner1;🔨 mined potential block                 ;48633;cb2d17…320302
11-08-17:35:55.350;miner4;🔨 mined potential block                 ;48634;592232…f14aa2
11-08-17:35:58.173;miner2;🔨 mined potential block                 ;48635;7555ab…17ca9c
11-08-17:36:07.841;miner3;🔨 mined potential block                 ;48636;35d8a1…958201
11-08-17:36:12.271;miner2;🔨 mined potential block                 ;48637;10bd61…e009ab
11-08-17:36:32.971;miner1;🔨 mined potential block                 ;48638;2ac3cb…7a0990
11-08-17:36:50.979;miner3;🔨 mined potential block                 ;48639;2c30a4…d3c5c0
11-08-17:37:00.851;miner3;🔨 mined potential block                 ;48640;96bb2f…7db607
11-08-17:37:21.941;miner1;🔨 mined potential block                 ;48641;e8ac7e…b72274
11-08-17:37:25.350;miner4;🔨 mined potential block                 ;48642;8a90ef…d24a28
11-08-17:37:32.117;miner1;🔨 mined potential block                 ;48643;3ef12e…1c33a4
11-08-17:37:41.483;miner1;🔨 mined potential block                 ;48644;4b3da9…d08052
11-08-17:37:43.296;miner2;🔨 mined potential block                 ;48645;4d6521…aecc94
11-08-17:37:57.125;miner2;🔨 mined potential block                 ;48646;91b913…c8b7b8
11-08-17:38:07.189;miner3;🔨 mined potential block                 ;48647;8725d6…abe7d0
11-08-17:38:35.899;miner4;🔨 mined potential block                 ;48648;1bf332…0b5e2e
11-08-17:38:40.513;miner3;🔨 mined potential block                 ;48649;1bc096…3f2bc5
11-08-17:38:59.413;miner4;🔨 mined potential block                 ;48650;7915c1…560c3d
11-08-17:39:07.623;miner4;🔨 mined potential block                 ;48651;1efe57…c88c60
11-08-17:39:08.117;miner3;🔨 mined potential block                 ;48652;593670…c13606
11-08-17:39:11.657;miner4;🔨 mined potential block                 ;48653;9df565…16b6a6
11-08-17:39:35.931;miner4;🔨 mined potential block                 ;48654;6a3d44…be585b
11-08-17:39:37.651;miner1;🔨 mined potential block                 ;48655;0fb996…bba689
11-08-17:39:50.443;miner3;🔨 mined potential block                 ;48656;e236fb…ab7e6c
11-08-17:39:51.100;miner4;🔨 mined potential block                 ;48657;05dfa9…57c2cf
11-08-17:39:55.197;miner3;🔨 mined potential block                 ;48658;9e4088…5189bf
11-08-17:40:10.603;miner3;🔨 mined potential block                 ;48659;baf1f3…e09d66
11-08-17:40:15.380;miner1;🔨 mined potential block                 ;48660;dc4946…5be4b5
11-08-17:40:25.324;miner2;🔨 mined potential block                 ;48661;0c4e08…7e3d2e
11-08-17:40:50.822;miner1;🔨 mined potential block                 ;48662;45e978…a868af
11-08-17:41:12.374;miner4;🔨 mined potential block                 ;48663;67938c…6c6a89
11-08-17:41:13.494;miner2;🔨 mined potential block                 ;48664;56645f…46d9f7
11-08-17:41:29.385;miner4;🔨 mined potential block                 ;48665;84f772…68886c
11-08-17:41:30.613;miner3;🔨 mined potential block                 ;48666;7956dd…a2cff2
11-08-17:41:36.003;miner4;🔨 mined potential block                 ;48667;934262…2e52c5
11-08-17:42:07.479;miner3;🔨 mined potential block                 ;48668;bf1eed…a4d216
11-08-17:42:07.493;miner3;🔨 mined potential block                 ;48669;daeaca…4d4aef
11-08-17:42:31.889;miner1;🔨 mined potential block                 ;48670;966387…e2ffe4
11-08-17:42:32.935;miner2;🔨 mined potential block                 ;48671;eaf18a…d17441
11-08-17:43:03.342;miner3;🔨 mined potential block                 ;48672;326fd5…5765cb
11-08-17:43:11.009;miner4;🔨 mined potential block                 ;48673;879c19…4c272e
11-08-17:43:17.224;miner2;🔨 mined potential block                 ;48674;bc2ac6…9ffa13
11-08-17:43:21.554;miner2;🔨 mined potential block                 ;48675;08ee7f…3afeff
11-08-17:43:27.314;miner4;🔨 mined potential block                 ;48676;5a5f44…1bfea9
11-08-17:43:37.104;miner3;🔨 mined potential block                 ;48677;0a2ece…0df546
11-08-17:43:48.337;miner3;🔨 mined potential block                 ;48678;17055e…081ab1
11-08-17:43:56.954;miner2;🔨 mined potential block                 ;48679;f5b36a…80764a
11-08-17:43:59.359;miner1;🔨 mined potential block                 ;48680;d52378…24550b
11-08-17:44:01.277;miner4;🔨 mined potential block                 ;48681;c6866f…685979
11-08-17:44:31.690;miner1;🔨 mined potential block                 ;48682;a64e08…89900f
11-08-17:44:36.574;miner1;🔨 mined potential block                 ;48683;636f8c…12f16b
11-08-17:44:40.112;miner4;🔨 mined potential block                 ;48684;0fbcd9…50f1e9
11-08-17:44:46.614;miner2;🔨 mined potential block                 ;48685;380eb2…da785a
11-08-17:45:01.559;miner2;🔨 mined potential block                 ;48686;0b0179…074d90
11-08-17:45:14.419;miner4;🔨 mined potential block                 ;48687;9c5547…5a3836
11-08-17:45:19.534;miner4;🔨 mined potential block                 ;48688;5363e8…ada612
11-08-17:45:54.262;miner4;🔨 mined potential block                 ;48689;442b69…09df1b
11-08-17:46:10.661;miner4;🔨 mined potential block                 ;48690;17d1ae…449c53
11-08-17:46:16.337;miner4;🔨 mined potential block                 ;48691;c99e47…4b033b
11-08-17:46:25.885;miner2;🔨 mined potential block                 ;48692;0b11d3…a1a3c2
11-08-17:46:43.737;miner2;🔨 mined potential block                 ;48693;be23be…0195b2
11-08-17:46:51.257;miner3;🔨 mined potential block                 ;48694;f55d33…210969
11-08-17:46:56.698;miner1;🔨 mined potential block                 ;48695;8a2e36…6e87d3
11-08-17:47:01.371;miner3;🔨 mined potential block                 ;48696;e50732…8018a7
11-08-17:47:08.453;miner4;🔨 mined potential block                 ;48697;a0bce6…3b90ca
11-08-17:47:08.682;miner4;🔨 mined potential block                 ;48698;5dbf90…6e3d50
11-08-17:47:12.721;miner2;🔨 mined potential block                 ;48699;7f8866…235ac0
11-08-17:47:18.420;miner2;🔨 mined potential block                 ;48700;3f2f27…3ea7bf
11-08-17:47:29.753;miner4;🔨 mined potential block                 ;48701;27ed81…34e67b
11-08-17:47:38.150;miner2;🔨 mined potential block                 ;48702;58f35c…fb0ff7
11-08-17:47:39.520;miner1;🔨 mined potential block                 ;48703;5aaa9c…216974
11-08-17:47:43.160;miner2;🔨 mined potential block                 ;48704;d6665d…ef52a9
11-08-17:47:48.587;miner4;🔨 mined potential block                 ;48705;693c40…60fbc1
11-08-17:47:54.821;miner4;🔨 mined potential block                 ;48706;e5411e…622342
11-08-17:48:00.068;miner2;🔨 mined potential block                 ;48707;dcefff…35c5ca
11-08-17:48:13.160;miner2;🔨 mined potential block                 ;48708;bea768…0d776b
11-08-17:48:19.198;miner1;🔨 mined potential block                 ;48709;6ce786…6cc7f1
11-08-17:48:33.574;miner4;🔨 mined potential block                 ;48710;2e274b…f7d098
11-08-17:48:34.206;miner2;🔨 mined potential block                 ;48711;c67bb3…dbda51
11-08-17:48:41.128;miner2;🔨 mined potential block                 ;48712;f38628…505f5a
11-08-17:48:51.105;miner4;🔨 mined potential block                 ;48713;489009…7a764a
11-08-17:49:17.437;miner1;🔨 mined potential block                 ;48714;743029…c5746a
11-08-17:49:19.429;miner2;🔨 mined potential block                 ;48715;f9627c…371051
11-08-17:49:43.353;miner1;🔨 mined potential block                 ;48716;4dde47…1ad730
11-08-17:49:44.945;miner1;🔨 mined potential block                 ;48717;45c220…c518e2
11-08-17:50:17.970;miner1;🔨 mined potential block                 ;48718;bd6aa2…6a9f6f
11-08-17:50:39.624;miner4;🔨 mined potential block                 ;48719;16aec0…b39bcb
11-08-17:50:49.416;miner1;🔨 mined potential block                 ;48720;85ab02…f3d168
11-08-17:51:06.274;miner2;🔨 mined potential block                 ;48721;9de37a…39bda5
11-08-17:51:17.388;miner1;🔨 mined potential block                 ;48722;292482…55d742
11-08-17:51:37.587;miner4;🔨 mined potential block                 ;48723;b959b6…fdd02a
11-08-17:51:53.689;miner1;🔨 mined potential block                 ;48724;716513…511e84
11-08-17:52:06.954;miner1;🔨 mined potential block                 ;48725;9121d8…917482
11-08-17:52:08.673;miner4;🔨 mined potential block                 ;48726;905d1d…362652
11-08-17:52:14.550;miner3;🔨 mined potential block                 ;48727;f424de…739e1c
11-08-17:52:16.712;miner4;🔨 mined potential block                 ;48728;0fc7a0…295e4a
11-08-17:52:34.920;miner3;🔨 mined potential block                 ;48729;a1d969…30fab3
11-08-17:52:49.592;miner4;🔨 mined potential block                 ;48730;11ff0a…e87d57
11-08-17:52:56.246;miner2;🔨 mined potential block                 ;48731;1a2889…b8e777
11-08-17:53:13.924;miner4;🔨 mined potential block                 ;48732;cda306…489327
11-08-17:53:26.828;miner2;🔨 mined potential block                 ;48733;6d0811…6d2c63
11-08-17:53:30.360;miner2;🔨 mined potential block                 ;48734;8a9271…fb5492
11-08-17:53:41.113;miner4;🔨 mined potential block                 ;48735;80c470…a9b2c2
11-08-17:53:43.463;miner4;🔨 mined potential block                 ;48736;6ea087…93d3f0
11-08-17:54:28.918;miner4;🔨 mined potential block                 ;48737;615d0b…779b59
11-08-17:54:32.850;miner1;🔨 mined potential block                 ;48738;05880d…fad2f6
11-08-17:54:51.798;miner4;🔨 mined potential block                 ;48739;de3d8d…850bcc
11-08-17:55:11.654;miner3;🔨 mined potential block                 ;48740;faec3e…57dd97
11-08-17:55:23.203;miner4;🔨 mined potential block                 ;48741;d3603f…ec8e59
11-08-17:55:32.643;miner1;🔨 mined potential block                 ;48742;fc5176…ff13f6
